method,output,ssim,lpips,e_ssim,l_c,l_s
stytr2,000000302107__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,0.4181,0.4911,0.5931,2.1468,0.7191
stytr2,000000302107__Romanticism__gustave-dore_paradise-lost-4.jpg,0.4217,0.5553,0.37,2.1128,1.0501
stytr2,000000302107__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,0.6006,0.483,0.4766,2.0794,1.5794
stytr2,000000302107__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,0.6327,0.4916,0.5418,1.9424,2.0286
stytr2,000000322944__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,0.7268,0.4131,0.7131,1.8299,1.1453
stytr2,000000322944__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,0.6513,0.3919,0.5187,1.7138,1.4886
stytr2,000000322944__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,0.7151,0.4768,0.6512,1.7419,0.8889
stytr2,000000322944__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,0.4079,0.7494,0.3165,2.8399,0.8709
stytr2,000000322944__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,0.6337,0.7088,0.53,1.555,0.7857
stytr2,000000322944__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,0.4589,0.58,0.3623,2.1571,1.553
stytr2,000000322944__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,0.5786,0.6393,0.3927,1.7547,0.845
stytr2,000000322944__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,0.5105,0.502,0.4245,2.1092,2.9262
stytr2,000000322944__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,0.5099,0.5976,0.4042,1.8985,1.0323
stytr2,000000322944__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,0.5643,0.495,0.3745,1.8818,1.7597
stytr2,000000322944__Minimalism__mario-schifano_untitled-1963.jpg,0.3143,1.0372,0.5174,2.7464,1.3415
stytr2,000000322944__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,0.2562,0.6265,0.1622,2.3527,0.8488
stytr2,000000322944__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,0.2442,0.6211,0.1507,2.357,2.3488
stytr2,000000322944__Pop_Art__peter-max_composition-red-green-1979.jpg,0.3148,0.5972,0.4983,2.4688,2.0188
stytr2,000000322944__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,0.2877,0.6774,0.1902,2.4957,2.1936
stytr2,000000322944__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,0.4933,0.5379,0.3597,1.9236,0.6328
stytr2,000000322944__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,0.691,0.5143,0.6846,1.829,0.6274
stytr2,000000322944__Romanticism__gustave-dore_paradise-lost-4.jpg,0.4868,0.5341,0.2601,2.0197,1.0011
stytr2,000000322944__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,0.4227,0.555,0.3115,2.1822,1.6732
stytr2,000000322944__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,0.3389,0.5812,0.3336,1.9183,2.2508
stytr2,000000329447__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,0.5209,0.487,0.3909,2.0721,1.2245
stytr2,000000329447__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,0.5703,0.5036,0.5498,1.8576,1.6414
stytr2,000000329447__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,0.4225,0.4843,0.4424,2.1239,0.9512
stytr2,000000329447__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,0.2909,0.9252,0.3194,3.1984,0.9613
stytr2,000000329447__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,0.5071,0.4703,0.4916,1.678,0.7813
stytr2,000000329447__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,0.6156,0.4768,0.5531,1.8531,1.6274
stytr2,000000329447__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,0.5328,0.6002,0.5054,1.9551,1.0023
stytr2,000000329447__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,0.5804,0.483,0.4963,2.0565,2.6884
stytr2,000000329447__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,0.481,0.5599,0.45,2.078,1.0424
stytr2,000000329447__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,0.6012,0.4769,0.5141,1.9168,1.6127
stytr2,000000329447__Minimalism__mario-schifano_untitled-1963.jpg,0.1851,0.8964,0.1624,3.0204,1.3623
stytr2,000000329447__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,0.4495,0.5458,0.3452,2.2155,0.7987
stytr2,000000329447__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,0.3864,0.5916,0.2468,2.4103,2.4834
stytr2,000000329447__Pop_Art__peter-max_composition-red-green-1979.jpg,0.2804,0.5546,0.2777,2.6369,1.9227
stytr2,000000329447__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,0.4564,0.5911,0.3177,2.214,2.2024
stytr2,000000329447__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,0.6497,0.354,0.5996,1.5594,0.8884
stytr2,000000329447__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,0.4147,0.504,0.4303,2.1699,0.8736
stytr2,000000329447__Romanticism__gustave-dore_paradise-lost-4.jpg,0.5562,0.5173,0.4656,2.0881,1.001
stytr2,000000329447__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,0.5692,0.5329,0.5313,2.0635,1.7364
stytr2,000000329447__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,0.3827,0.59,0.3365,2.3317,2.0779
stytr2,000000338625__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,0.5481,0.4857,0.5127,2.2598,1.1166
stytr2,000000338625__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,0.6293,0.4118,0.5889,1.9076,1.3838
stytr2,000000338625__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,0.4331,0.5505,0.4779,2.279,1.0903
stytr2,000000338625__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,0.3992,0.7425,0.3307,3.117,0.8643
stytr2,000000338625__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,0.6258,0.704,0.5993,1.9115,0.8737
stytr2,000000338625__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,0.6114,0.4633,0.5208,1.9711,1.7825
stytr2,000000338625__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,0.5744,0.6262,0.5099,2.2304,0.9222
stytr2,000000338625__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,0.7118,0.3562,0.6576,1.6148,2.8988
stytr2,000000338625__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,0.5711,0.5849,0.4514,2.3749,1.0358
stytr2,000000338625__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,0.4968,0.465,0.468,2.1125,1.9467
stytr2,000000338625__Minimalism__mario-schifano_untitled-1963.jpg,0.3457,1.0031,0.3012,2.7178,1.4109
stytr2,000000338625__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,0.4899,0.5195,0.3301,2.3111,0.7974
stytr2,000000338625__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,0.4131,0.4945,0.2684,2.1854,2.6309
stytr2,000000338625__Pop_Art__peter-max_composition-red-green-1979.jpg,0.5061,0.5338,0.4596,2.3837,2.082
stytr2,000000338625__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,0.522,0.5145,0.34,2.1331,2.207
stytr2,000000338625__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,0.719,0.4144,0.6057,1.7494,0.7129
stytr2,000000338625__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,0.4181,0.5979,0.4908,2.4122,0.7746
stytr2,000000338625__Romanticism__gustave-dore_paradise-lost-4.jpg,0.4757,0.4891,0.3894,2.1123,1.1573
stytr2,000000338625__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,0.6366,0.4372,0.5445,1.872,1.7249
stytr2,000000338625__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,0.5985,0.4831,0.5274,2.0611,2.0143
stytr2,000000356968__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,0.408,0.5993,0.332,2.56,1.0376
stytr2,000000356968__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,0.557,0.5383,0.4651,2.054,1.5851
stytr2,000000356968__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,0.3745,0.5277,0.358,2.4691,0.9815
stytr2,000000356968__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,0.3428,0.8066,0.3377,2.9802,0.9604
stytr2,000000356968__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,0.5203,0.6144,0.4482,1.9849,0.814
stytr2,000000356968__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,0.5737,0.4861,0.5029,2.1384,1.4481
stytr2,000000356968__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,0.5248,0.5324,0.4581,2.1888,0.858
stytr2,000000356968__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,0.4808,0.5445,0.3823,2.4491,2.8518
stytr2,000000356968__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,0.535,0.5025,0.443,2.1552,0.8295
stytr2,000000356968__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,0.4765,0.4832,0.4457,2.1883,1.6101
stytr2,000000356968__Minimalism__mario-schifano_untitled-1963.jpg,0.1987,0.8818,0.1283,3.1175,1.3545
stytr2,000000356968__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,0.5418,0.5029,0.4097,2.0801,0.762
stytr2,000000356968__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,0.347,0.6222,0.2065,2.6863,2.3987
stytr2,000000356968__Pop_Art__peter-max_composition-red-green-1979.jpg,0.2957,0.5969,0.2342,2.7961,2.1453
stytr2,000000356968__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,0.5129,0.5336,0.3474,2.3847,2.1673
stytr2,000000356968__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,0.6554,0.402,0.5606,1.7866,0.5892
stytr2,000000356968__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,0.3613,0.5135,0.3921,2.3741,0.9542
stytr2,000000356968__Romanticism__gustave-dore_paradise-lost-4.jpg,0.4579,0.5666,0.4321,2.3593,1.0529
stytr2,000000356968__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,0.5797,0.5523,0.5066,2.333,1.4182
stytr2,000000356968__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,0.4192,0.55,0.3303,2.5133,2.0727
stytr2,000000376264__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,0.5614,0.4083,0.5525,1.7093,1.2862
stytr2,000000376264__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,0.5181,0.4577,0.5746,1.7034,1.1675
stytr2,000000376264__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,0.4056,0.504,0.4769,2.1701,1.2151
stytr2,000000376264__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,0.2974,0.7814,0.3293,3.0438,1.0279
stytr2,000000376264__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,0.4884,0.61,0.5849,1.5843,0.8575
stytr2,000000376264__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,0.5714,0.4211,0.5386,1.7448,1.792
stytr2,000000376264__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,0.5249,0.528,0.5329,1.7622,1.1752
stytr2,000000376264__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,0.5728,0.389,0.5814,1.7047,2.4303
stytr2,000000376264__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,0.4652,0.5186,0.4636,1.9785,1.3682
stytr2,000000376264__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,0.535,0.4316,0.4643,1.8536,1.7379
stytr2,000000376264__Minimalism__mario-schifano_untitled-1963.jpg,0.226,0.9417,0.2543,3.0309,1.2994
stytr2,000000376264__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,0.3899,0.5462,0.3008,2.2008,0.801
stytr2,000000376264__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,0.3815,0.5095,0.2998,2.0186,2.4323
stytr2,000000376264__Pop_Art__peter-max_composition-red-green-1979.jpg,0.3618,0.4779,0.391,2.1037,1.9739
stytr2,000000376264__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,0.4314,0.5242,0.3011,2.0896,2.4075
stytr2,000000376264__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,0.5842,0.3984,0.5948,1.5952,0.965
stytr2,000000376264__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,0.403,0.501,0.504,1.9911,0.9582
stytr2,000000376264__Romanticism__gustave-dore_paradise-lost-4.jpg,0.455,0.5017,0.4112,1.9858,1.3375
stytr2,000000376264__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,0.5379,0.4407,0.5502,1.678,1.7279
stytr2,000000376264__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,0.4442,0.4493,0.4664,1.7255,1.8125
stytr2,000000398905__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,0.6754,0.386,0.8225,1.5919,0.9149
stytr2,000000398905__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,0.5235,0.4463,0.5994,1.7802,1.5464
stytr2,000000398905__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,0.5215,0.5443,0.6687,1.8943,0.8909
stytr2,000000398905__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,0.3943,0.7735,0.3502,2.8444,0.9753
stytr2,000000398905__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,0.5828,0.7019,0.7068,1.6755,0.7724
stytr2,000000398905__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,0.4435,0.5122,0.3957,1.8403,1.6304
stytr2,000000398905__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,0.5223,0.6584,0.4959,1.8726,0.7963
stytr2,000000398905__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,0.4455,0.488,0.42,2.0242,2.4507
stytr2,000000398905__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,0.4817,0.624,0.4542,2.1498,1.0646
stytr2,000000398905__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,0.3874,0.5308,0.3385,2.0995,1.7895
stytr2,000000398905__Minimalism__mario-schifano_untitled-1963.jpg,0.3632,1.0111,0.6407,2.7066,1.217
stytr2,000000398905__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,0.2689,0.6105,0.1839,2.2495,0.8444
stytr2,000000398905__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,0.2577,0.6033,0.1868,2.3094,2.3444
stytr2,000000398905__Pop_Art__peter-max_composition-red-green-1979.jpg,0.4386,0.5275,0.565,2.3755,2.0534
stytr2,000000398905__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,0.3071,0.6577,0.1956,2.2734,2.2419
stytr2,000000398905__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,0.4828,0.5179,0.4559,1.7367,0.6573
stytr2,000000398905__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,0.5065,0.5728,0.6612,2.0333,0.558
stytr2,000000398905__Romanticism__gustave-dore_paradise-lost-4.jpg,0.3506,0.5559,0.2669,2.0388,1.0881
stytr2,000000398905__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,0.4211,0.5057,0.3847,1.9601,1.4797
stytr2,000000398905__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,0.3983,0.5964,0.3583,2.0915,2.2036
stytr2,000000417911__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,0.4984,0.5786,0.5019,2.2815,1.0307
stytr2,000000417911__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,0.6089,0.5565,0.5123,2.054,1.6126
stytr2,000000417911__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,0.4252,0.5161,0.5197,2.1578,0.9147
stytr2,000000417911__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,0.4942,0.8348,0.4197,2.666,0.9796
stytr2,000000417911__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,0.6859,0.556,0.6429,1.8143,0.9749
stytr2,000000417911__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,0.5321,0.5986,0.4769,2.3565,1.7329
stytr2,000000417911__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,0.5876,0.6727,0.5551,2.063,0.9835
stytr2,000000417911__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,0.4923,0.5972,0.4404,2.5942,3.1858
stytr2,000000417911__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,0.6388,0.6506,0.3631,2.2447,1.1165
stytr2,000000417911__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,0.3927,0.5807,0.4208,2.2681,2.1775
stytr2,000000417911__Minimalism__mario-schifano_untitled-1963.jpg,0.4498,0.88,0.3198,2.5072,0.7167
stytr2,000000417911__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,0.5245,0.5281,0.2528,1.9053,1.0493
stytr2,000000417911__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,0.3539,0.5923,0.2114,2.5917,3.0559
stytr2,000000417911__Pop_Art__peter-max_composition-red-green-1979.jpg,0.5667,0.5805,0.435,2.5984,2.5014
stytr2,000000417911__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,0.4957,0.6211,0.2818,2.1805,2.4992
stytr2,000000417911__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,0.7162,0.3789,0.6107,1.6107,0.8025
stytr2,000000417911__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,0.4048,0.6019,0.5427,2.3707,0.6396
stytr2,000000417911__Romanticism__gustave-dore_paradise-lost-4.jpg,0.393,0.5293,0.3969,2.0011,0.8929
stytr2,000000417911__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,0.5717,0.6299,0.4559,2.5398,1.6173
stytr2,000000417911__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,0.5861,0.6038,0.476,2.3219,2.6314
stytr2,000000427034__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,0.6637,0.4431,0.6275,1.7183,1.0866
stytr2,000000427034__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,0.6482,0.4478,0.5792,1.656,1.3519
stytr2,000000427034__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,0.5388,0.4913,0.5696,1.9239,1.0486
stytr2,000000427034__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,0.4629,0.7115,0.3667,2.6459,0.9266
stytr2,000000427034__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,0.6892,0.6536,0.6883,1.53,0.7611
stytr2,000000427034__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,0.6119,0.4025,0.4694,1.6888,1.453
stytr2,000000427034__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,0.6546,0.5222,0.5276,1.713,0.8749
stytr2,000000427034__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,0.6538,0.3857,0.5368,1.5935,2.7173
stytr2,000000427034__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,0.6126,0.4918,0.4942,1.892,1.1167
stytr2,000000427034__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,0.5244,0.4704,0.384,1.9064,1.8075
stytr2,000000427034__Minimalism__mario-schifano_untitled-1963.jpg,0.4102,0.8655,0.4584,2.4887,1.2096
stytr2,000000427034__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,0.3601,0.6016,0.2259,2.1535,0.8764
stytr2,000000427034__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,0.3149,0.5853,0.1871,2.1802,2.566
stytr2,000000427034__Pop_Art__peter-max_composition-red-green-1979.jpg,0.5021,0.4735,0.5161,2.1745,2.1519
stytr2,000000427034__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,0.4127,0.554,0.2258,2.0927,2.2293
stytr2,000000427034__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,0.661,0.4285,0.5381,1.5524,0.8035
stytr2,000000427034__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,0.533,0.4803,0.5977,1.8699,0.7219
stytr2,000000427034__Romanticism__gustave-dore_paradise-lost-4.jpg,0.4716,0.5513,0.3127,1.9362,1.0675
stytr2,000000427034__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,0.5822,0.472,0.4625,1.7477,1.6227
stytr2,000000427034__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,0.5251,0.4698,0.433,1.8843,2.114
stytr2,000000435003__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,0.5548,0.4467,0.4388,2.0341,1.1602
stytr2,000000435003__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,0.605,0.4328,0.5093,1.8078,1.4386
